VAARWATER;BENAM_COD;BENAMING;S57_ID;INBEDRIJF;Y_RD;X_RD;OBJ_SOORT;IALA_CAT;N_WGS_gms;E_WGS_gms;N_WGS_gm;E_WGS_gm;Obj_vorm_c;OBJ_VORM;Obj_kleur_c;OBJ_KLEUR;Kleurpatr_c;KLEURPATR;V_TT_c;TT_TOPTEK;TT_kleur_c;TT_KLEUR;TT_pat_c;TT_KLR_PAT;Sign_kar_c;SIGN_KAR;Sign_gr_c;SIGN_GROEP;SIGN_PERIO;RACON_CODE;Licht_kl_c;LICHT_KLR;OPGEHEVEN;X_WGS84;Y_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANDELSE/AFGEDAMDE MAAS;VW-AS   -0122;AM 17;#;01.01.2005; 0,0000; 0,0000;TK1200.1;4;51.46.24.87;005.08.06.97;51.46.4145;005.08.1162;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;5,135269;51,773575;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANDELSE/AFGEDAMDE MAAS;VW-AS   -0123;AM 19;#;01.01.2005; 0,0000; 0,0000;TK1200.1;4;51.46.18.97;005.08.17.39;51.46.3162;005.08.2898;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;5,138164;51,771936;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANDELSE/AFGEDAMDE MAAS;VW-AS   -0124;AM 26;#;01.01.2005; 0,0000; 0,0000;TK1200.2;4;51.46.07.08;005.08.23.95;51.46.1180;005.08.3992;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;5,139986;51,768633;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANDELSE/AFGEDAMDE MAAS;VW-AS   -0125;AM 21;#;01.01.2005; 0,0000; 0,0000;TK1200.1;4;51.46.09.98;005.08.20.64;51.46.1663;005.08.3440;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;5,139067;51,769439;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANDELSE/AFGEDAMDE MAAS;VW-AS   -0126;AM 28;#;01.01.2005; 0,0000; 0,0000;TK1200.2;4;51.45.45.94;005.08.10.97;51.45.7657;005.08.1828;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;5,136381;51,762761;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANDELSE/AFGEDAMDE MAAS;VW-AS   -0127;AM 23;#;01.01.2005; 0,0000; 0,0000;TK1200.1;4;51.45.46.46;005.08.07.06;51.45.7743;005.08.1177;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;5,135294;51,762906;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANDELSE/AFGEDAMDE MAAS;VW-AS   -0128;AM 30;#;01.01.2005; 0,0000; 0,0000;TK1200.2;4;51.45.29.20;005.08.15.82;51.45.4867;005.08.2637;2;stomp;3;Rood;#;Niet toegewezen;5;Cilinder;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;5,137728;51,758111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANDELSE/AFGEDAMDE MAAS;VW-AS   -0129;AM 25;#;01.01.2005; 0,0000; 0,0000;TK1200.1;4;51.45.24.29;005.08.18.77;51.45.4048;005.08.3128;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;5,138547;51,756747;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANDELSE/AFGEDAMDE MAAS;VW-AS   -0130;AM 27;#;01.01.2005; 0,0000; 0,0000;LK1800 MM.;4;51.45.19.35;005.08.27.22;51.45.3225;005.08.4537;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;3;LFl (long-flashing);#;Niet toegewezen;8;#;#;Niet toegewezen;#;5,140894;51,755375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANDELSE/AFGEDAMDE MAAS;VW-AS   -0131;UM 2;#;29.01.2015; 425383,9240; 129041,4783;REC;4;51.48.59.30;005.00.38.65;51.48.9883;005.00.6442;5;spar;6;Geel;#;Niet toegewezen;5;Cilinder;3,1,3;Rood/wit/rood;1;Horizontaal;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;5,010736;51,816472;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ANDELSE/AFGEDAMDE MAAS;VW-AS   -0132;UM 4;#;29.01.2015; 425347,3219; 129055,5395;REC;4;51.48.58.12;005.00.39.40;51.48.9686;005.00.6566;5;spar;6;Geel;#;Niet toegewezen;5;Cilinder;3,1,3;Rood/wit/rood;1;Horizontaal;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;5,010944;51,816144;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BAKKERSKIL;VW-BI   -0101;BK 7;#;01.01.2005; 0,0000; 0,0000;SK31 630;3;51.54.10.94;004.35.17.51;51.54.1823;004.35.2918;5;spar;4;Groen;#;Niet toegewezen;1;Kegel, punt naar boven;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;4,588197;51,903039;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BAKKERSKIL;VW-BI   -0102;BK 3;#;01.01.2005; 0,0000; 0,0000;SK31 630;3;51.54.12.04;004.35.04.91;51.54.2007;004.35.0818;5;spar;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;4,584697;51,903344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BAKKERSKIL;VW-BI   -0103;BK 2;#;01.01.2005; 0,0000; 0,0000;SK32 630;3;51.54.12.14;004.34.59.31;51.54.2023;004.34.9885;5;spar;3;Rood;#;Niet toegewezen;5;Cilinder;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;4,583142;51,903372;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BAKKERSKIL;VW-BI   -0104;BK 8;#;01.01.2005; 0,0000; 0,0000;SK32 630;3;51.54.12.44;004.35.16.71;51.54.2073;004.35.2785;5;spar;3;Rood;#;Niet toegewezen;5;Cilinder;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;4,587975;51,903456;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BAKKERSKIL;VW-BI   -0105;BK 5;#;01.01.2005; 0,0000; 0,0000;SK31 630;3;51.54.12.54;004.35.11.01;51.54.2090;004.35.1835;5;spar;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;4,586392;51,903483;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BAKKERSKIL;VW-BI   -0106;BK 6;#;01.01.2005; 0,0000; 0,0000;SK32 630;3;51.54.13.44;004.35.11.51;51.54.2240;004.35.1918;5;spar;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;4,586531;51,903733;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BAKKERSKIL;VW-BI   -0107;BK 4;#;01.01.2005; 0,0000; 0,0000;SK32 630;3;51.54.13.64;004.35.03.81;51.54.2273;004.35.0635;5;spar;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;4,584392;51,903789;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BALLUMERBOCHT;VW-BA   -0102;BB 8;#;01.01.2005; 605308,6184; 177486,5387;REC;4;53.26.00.84;005.43.31.92;53.26.0140;005.43.5320;5;spar;3;Rood;#;Niet toegewezen;5;Cilinder;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;5,725533;53,433567;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BALLUMERBOCHT;VW-BA   -0103;BB 12;#;01.01.2005; 605415,2046; 177272,2431;REC;4;53.26.04.32;005.43.20.34;53.26.0720;005.43.3390;5;spar;3;Rood;#;Niet toegewezen;5;Cilinder;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;5,722317;53,434533;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BALLUMERBOCHT;VW-BA   -0104;BB 4;#;01.01.2005; 605198,2320; 177679,8140;REC;4;53.25.57.24;005.43.42.36;53.25.9540;005.43.7060;5;spar;3;Rood;#;Niet toegewezen;5;Cilinder;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;5,728433;53,432567;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BALLUMERBOCHT;VW-BA   -0105;BB 2;#;01.01.2005; 605126,8567; 177883,2142;SK32 630;4;53.25.54.90;005.43.53.36;53.25.9150;005.43.8893;5;spar;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;5,731489;53,431917;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BALLUMERBOCHT;VW-BA   -0106;BB 3;#;01.01.2005; 605186,4733; 177859,3326;SK31 630;4;53.25.56.83;005.43.52.08;53.25.9472;005.43.8680;5;spar;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;5,731133;53,432453;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BALLUMERBOCHT;VW-BA   -0107;BB 6;#;16.04.2012; 605257,0556; 177566,5414;REC;4;53.25.59.16;005.43.36.24;53.25.9860;005.43.6040;5;spar;3;Rood;#;Niet toegewezen;5;Cilinder;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;5,726733;53,433100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BALLUMERBOCHT;VW-BA   -0108;BB 10;#;16.04.2012; 605345,2754; 177392,2068;REC;4;53.26.02.04;005.43.26.82;53.26.0340;005.43.4470;5;spar;3;Rood;#;Niet toegewezen;5;Cilinder;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;5,724117;53,433900;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BALLUMERBOCHT;VW-BA   -0109;BB 14;#;16.04.2012; 605468,5399; 177173,4066;REC;4;53.26.06.06;005.43.15.00;53.26.1010;005.43.2500;5;spar;3;Rood;#;Niet toegewezen;5;Cilinder;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;5,720833;53,435017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BALSTIENGAT (LAUWERSMEER);VW-BTG  -0101;B 3;#;01.01.2005; 600459,8323; 207384,6193;SK31 630;4;53.23.16.44;006.10.28.34;53.23.2740;006.10.4723;5;spar;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;6,174539;53,387900;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BALSTIENGAT (LAUWERSMEER);VW-BTG  -0102;B 5;#;01.01.2005; 600014,7170; 207529,5725;SK31 630;4;53.23.01.99;006.10.35.92;53.23.0332;006.10.5986;5;spar;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;6,176644;53,383886;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BALSTIENGAT (LAUWERSMEER);VW-BTG  -0103;B 7;#;01.01.2005; 599674,7419; 207619,5988;SK31 630;4;53.22.50.96;006.10.40.58;53.22.8494;006.10.6764;5;spar;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;6,177939;53,380822;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BALSTIENGAT (LAUWERSMEER);VW-BTG  -0104;B 9;#;01.01.2005; 599134,6813; 207699,6376;SK31 630;4;53.22.33.47;006.10.44.59;53.22.5578;006.10.7432;5;spar;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;6,179053;53,375964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BALSTIENGAT (LAUWERSMEER);VW-BTG  -0105;B 11;#;01.01.2005; 598799,7707; 207659,6135;SK31 630;4;53.22.22.65;006.10.42.23;53.22.3775;006.10.7038;5;spar;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;6,178397;53,372958;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BALSTIENGAT (LAUWERSMEER);VW-BTG  -0110;STG 7;#;01.01.2005; 0,0000; 0,0000;SK31 630;4;53.21.40.51;006.12.29.06;53.21.6752;006.12.4843;5;spar;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;6,208072;53,361253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BALSTIENGAT (LAUWERSMEER);VW-BTG  -0111;STG 5;#;01.01.2005; 0,0000; 0,0000;SK31 630;4;53.21.40.93;006.12.40.69;53.21.6822;006.12.6782;5;spar;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;6,211303;53,361369;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BALSTIENGAT (LAUWERSMEER);VW-BTG  -0112;STG 3;#;01.01.2005; 0,0000; 0,0000;SK31 630;4;53.21.40.68;006.12.53.94;53.21.6780;006.12.8990;5;spar;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;6,214983;53,361300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BALSTIENGAT (LAUWERSMEER);VW-BTG  -0113;STG 1;#;01.01.2005; 597669,6811; 210069,8129;SK31 630;4;53.21.45.22;006.12.51.88;53.21.7537;006.12.8646;5;spar;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;6,214411;53,362561;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BALSTIENGAT (LAUWERSMEER);VW-BTG  -0114;BTGR 2;#;01.01.2005; 600764,8769; 207389,9818;REC;4;53.23.26.29;006.10.28.80;53.23.4383;006.10.4800;5;spar;3;Rood;#;Niet toegewezen;5;Cilinder;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;6,174667;53,390636;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BALSTIENGAT (LAUWERSMEER);VW-BTG  -0115;BTGR 4;#;01.01.2005; 600609,9806; 207474,9623;REC;4;53.23.21.25;006.10.33.30;53.23.3543;006.10.5551;5;spar;3;Rood;#;Niet toegewezen;5;Cilinder;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;6,175917;53,389236;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BALSTIENGAT (LAUWERSMEER);VW-BTG  -0116;BTGR 6;#;01.01.2005; 600484,9952; 207530,0090;REC;4;53.23.17.19;006.10.36.21;53.23.2866;006.10.6035;5;spar;3;Rood;#;Niet toegewezen;5;Cilinder;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;6,176725;53,388108;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BALSTIENGAT (LAUWERSMEER);VW-BTG  -0117;BTGR 8;#;01.01.2005; 600344,8867; 207609,9564;REC;4;53.23.12.63;006.10.40.45;53.23.2106;006.10.6742;5;spar;3;Rood;#;Niet toegewezen;5;Cilinder;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;6,177903;53,386842;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BALSTIENGAT (LAUWERSMEER);VW-BTG  -0118;BTGR 10;#;01.01.2005; 600189,9604; 207674,9881;REC;4;53.23.07.60;006.10.43.87;53.23.1267;006.10.7313;5;spar;3;Rood;#;Niet toegewezen;5;Cilinder;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;6,178853;53,385444;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BALSTIENGAT (LAUWERSMEER);VW-BTG  -0119;BTGR 12;#;01.01.2005; 599999,9034; 207699,9279;REC;4;53.23.01.44;006.10.45.11;53.23.0241;006.10.7519;5;spar;3;Rood;#;Niet toegewezen;5;Cilinder;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;6,179197;53,383733;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BALSTIENGAT (LAUWERSMEER);VW-BTG  -0120;BTGR 14;#;01.01.2005; 599849,9028; 207689,9335;REC;4;53.22.56.59;006.10.44.48;53.22.9433;006.10.7414;5;spar;3;Rood;#;Niet toegewezen;5;Cilinder;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;6,179022;53,382386;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BALSTIENGAT (LAUWERSMEER);VW-BTG  -0121;BTGR 16;#;01.01.2005; 599695,0382; 207709,9401;REC;4;53.22.51.58;006.10.45.47;53.22.8597;006.10.7579;5;spar;3;Rood;#;Niet toegewezen;5;Cilinder;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;6,179297;53,380994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BALSTIENGAT (LAUWERSMEER);VW-BTG  -0122;BTGR 18;#;01.01.2005; 599560,0178; 207779,9772;REC;4;53.22.47.19;006.10.49.18;53.22.7865;006.10.8197;5;spar;3;Rood;#;Niet toegewezen;5;Cilinder;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;6,180328;53,379775;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BALSTIENGAT (LAUWERSMEER);VW-BTG  -0123;BTGR 20;#;01.01.2005; 599414,9058; 207860,0020;REC;4;53.22.42.46;006.10.53.42;53.22.7078;006.10.8904;5;spar;3;Rood;#;Niet toegewezen;5;Cilinder;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;6,181506;53,378461;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BALSTIENGAT (LAUWERSMEER);VW-BTG  -0124;BTG-NBW 2;#;01.01.2012; 600323,0820; 207702,0250;ZT2;4;53.23.11.90;006.10.45.42;53.23.1983;006.10.7570;2;stomp;6;Geel;#;Niet toegewezen;5;Cilinder;3,1,3;Rood/wit/rood;1;Horizontaal;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;6,179283;53,386639;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BALSTIENGAT (LAUWERSMEER);VW-BTG  -0125;BTG-NBW 4;#;01.01.2012; 599759,9500; 207843,1030;ZT2;4;53.22.53.63;006.10.52.72;53.22.8939;006.10.8786;2;stomp;6;Geel;#;Niet toegewezen;5;Cilinder;3,1,3;Rood/wit/rood;1;Horizontaal;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;6,181311;53,381564;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BALSTIENGAT (LAUWERSMEER);VW-BTG  -0126;BTG-NBW 6;#;01.01.2012; 598913,9560; 208238,0630;ZT2;4;53.22.26.13;006.11.13.57;53.22.4355;006.11.2262;2;stomp;6;Geel;#;Niet toegewezen;5;Cilinder;3,1,3;Rood/wit/rood;1;Horizontaal;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;6,187103;53,373925;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BEERKANAAL;VW-BL   -0101;B 9;#;01.01.2005; 0,0000; 0,0000;L10 10 M3;2;51.56.50.12;004.04.41.77;51.56.8353;004.04.6962;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;3;LFl (long-flashing);#;Niet toegewezen;8;#;4;Groen;#;4,078269;51,947256;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BEERKANAAL;VW-BL   -0105;B 7;#;01.01.2005; 442559,4185; 65244,5940;L10 10 M3;2;51.57.51.13;004.04.52.26;51.57.8522;004.04.8710;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;3;LFl (long-flashing);#;Niet toegewezen;8;#;4;Groen;#;4,081183;51,964203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BEERKANAAL;VW-BL   -0106;B 4;#;01.01.2005; 0,0000; 0,0000;L10 10 M3;2;51.58.01.13;004.05.28.26;51.58.0188;004.05.4710;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;3;LFl (long-flashing);#;Niet toegewezen;8;#;3;Rood;#;4,091183;51,966981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BEERKANAAL;VW-BL   -0107;B 3;#;01.01.2005; 0,0000; 0,0000;L10 10 M3;2;51.58.25.54;004.04.55.37;51.58.4257;004.04.9228;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;3;LFl (long-flashing);#;Niet toegewezen;8;#;4;Groen;#;4,082047;51,973761;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BEERKANAAL;VW-BL   -0108;B 1;#;01.01.2005; 443874,9283; 65090,7088;L10 10 M3;2;51.58.33.60;004.04.42.96;51.58.5600;004.04.7160;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;3;LFl (long-flashing);#;Niet toegewezen;5;#;4;Groen;#;4,078600;51,976000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BEERKANAAL;VW-BL   -0110;B 5;#;01.01.2005; 442970,2689; 65479,9530;L10 10 M3;2;51.58.04.56;004.05.04.20;51.58.0760;004.05.0700;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;3;LFl (long-flashing);#;Niet toegewezen;5;#;4;Groen;#;4,084500;51,967933;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BENEDEN MERWEDE;VW-BE   -0103;BE 1;#;01.01.2005; 426027,1758; 110092,0121;SK31 630;3;51.49.15.78;004.44.09.05;51.49.2630;004.44.1509;5;spar;4;Groen;#;Niet toegewezen;1;Kegel, punt naar boven;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;4,735847;51,821050;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
